time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-29 00:00:00+00:00,8,5,4,1
2025-04-30 00:00:00+00:00,16,8,4,2
2025-05-01 00:00:00+00:00,21,12,19,3
2025-05-02 00:00:00+00:00,9,6,1,1
2025-05-03 00:00:00+00:00,15,5,14,2
2025-05-04 00:00:00+00:00,19,11,17,2
2025-05-05 00:00:00+00:00,5,4,8,2
2025-05-06 00:00:00+00:00,8,5,54,5
2025-05-07 00:00:00+00:00,8,7,1,1
2025-05-08 00:00:00+00:00,12,9,10,2
2025-05-09 00:00:00+00:00,18,8,11,1
2025-05-10 00:00:00+00:00,11,8,8,1
2025-05-11 00:00:00+00:00,5,4,9,1
2025-05-12 00:00:00+00:00,13,9,4,2
