time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-25 00:00:00+00:00,7,4,13.0,3.0
2024-07-26 00:00:00+00:00,4,4,67.0,6.0
2024-07-27 00:00:00+00:00,6,6,29.0,1.0
2024-07-28 00:00:00+00:00,3,2,15.0,2.0
2024-07-29 00:00:00+00:00,4,4,,
2024-07-30 00:00:00+00:00,3,3,27.0,2.0
2024-07-31 00:00:00+00:00,9,6,2.0,1.0
2024-08-01 00:00:00+00:00,11,7,22.0,2.0
2024-08-02 00:00:00+00:00,2,2,,
2024-08-03 00:00:00+00:00,6,5,13.0,2.0
2024-08-04 00:00:00+00:00,6,3,88.0,1.0
2024-08-05 00:00:00+00:00,9,8,42.0,3.0
2024-08-06 00:00:00+00:00,10,6,8.0,1.0
2024-08-07 00:00:00+00:00,3,3,65.0,2.0
