time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-17 00:00:00+00:00,9,6,52,7
2025-12-18 00:00:00+00:00,12,7,1,1
2025-12-19 00:00:00+00:00,18,10,20,3
2025-12-20 00:00:00+00:00,9,5,2,2
2025-12-21 00:00:00+00:00,6,6,0,0
2025-12-22 00:00:00+00:00,1,1,13,5
2025-12-23 00:00:00+00:00,7,5,13,1
2025-12-24 00:00:00+00:00,3,2,10,6
2025-12-25 00:00:00+00:00,4,3,0,0
2025-12-26 00:00:00+00:00,7,5,23,3
2025-12-27 00:00:00+00:00,13,7,18,3
2025-12-28 00:00:00+00:00,17,9,6,1
2025-12-29 00:00:00+00:00,28,16,20,4
2025-12-30 00:00:00+00:00,15,7,30,6
