time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-07 00:00:00+00:00,4,4,62.0,2.0
2025-07-08 00:00:00+00:00,6,5,,
2025-07-09 00:00:00+00:00,12,7,8.0,2.0
2025-07-10 00:00:00+00:00,17,12,11.0,3.0
2025-07-11 00:00:00+00:00,17,12,8.0,2.0
2025-07-12 00:00:00+00:00,14,6,1.0,1.0
2025-07-13 00:00:00+00:00,6,5,32.0,3.0
2025-07-14 00:00:00+00:00,36,10,66.0,3.0
2025-07-15 00:00:00+00:00,9,6,120.0,4.0
2025-07-16 00:00:00+00:00,25,7,138.0,6.0
2025-07-17 00:00:00+00:00,10,6,35.0,4.0
2025-07-18 00:00:00+00:00,15,9,68.0,3.0
2025-07-19 00:00:00+00:00,22,13,23.0,5.0
2025-07-20 00:00:00+00:00,20,12,16.0,4.0
