url_path,views_total,views_unique
/varabyte/kobweb-templates,24,15
/varabyte/kobweb-templates/tree/main/examples,16,11
/varabyte/kobweb-templates/tree/5bc86f4cedd27ba5fc6f6e8775233e5d9f4ecc91,11,9
/varabyte/kobweb-templates/tree/main/app,9,6
/varabyte/kobweb-templates/tree/main/examples/chat,5,5
/varabyte/kobweb-templates/tree/main/app/default,5,3
/varabyte/kobweb-templates/tree/5bc86f4cedd27ba5fc6f6e8775233e5d9f4ecc91/app,4,4
/varabyte/kobweb-templates/tree/5bc86f4cedd27ba5fc6f6e8775233e5d9f4ecc91/examples,4,4
/varabyte/kobweb-templates/tree/main/app/default/site,4,2
/varabyte/kobweb-templates/tree/main/examples/opengl/site/src/jsMain,4,1
