time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-09 00:00:00+00:00,6,6,7,2
2026-07-10 00:00:00+00:00,5,5,20,3
2026-07-11 00:00:00+00:00,8,8,3,2
2026-07-12 00:00:00+00:00,3,3,0,0
2026-07-13 00:00:00+00:00,8,7,13,2
2026-07-14 00:00:00+00:00,9,6,10,2
2026-07-15 00:00:00+00:00,5,2,17,1
2026-07-16 00:00:00+00:00,8,6,3,1
2026-07-17 00:00:00+00:00,10,8,1,1
2026-07-18 00:00:00+00:00,11,9,11,3
2026-07-19 00:00:00+00:00,10,9,1,1
2026-07-20 00:00:00+00:00,9,8,1,1
2026-07-21 00:00:00+00:00,7,5,3,1
2026-07-22 00:00:00+00:00,10,8,13,2
