time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-26 00:00:00+00:00,8,6,11,1
2026-05-27 00:00:00+00:00,11,7,2,2
2026-05-28 00:00:00+00:00,5,5,7,1
2026-05-29 00:00:00+00:00,9,8,4,2
2026-05-30 00:00:00+00:00,5,5,0,0
2026-05-31 00:00:00+00:00,13,9,19,4
2026-06-01 00:00:00+00:00,8,7,1,1
2026-06-02 00:00:00+00:00,7,6,20,3
2026-06-03 00:00:00+00:00,12,11,2,2
2026-06-04 00:00:00+00:00,9,7,1,1
2026-06-05 00:00:00+00:00,2,2,1,1
2026-06-06 00:00:00+00:00,9,8,12,1
2026-06-07 00:00:00+00:00,8,8,0,0
2026-06-08 00:00:00+00:00,6,4,12,3
