time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-05 00:00:00+00:00,7,6,0,0
2026-02-06 00:00:00+00:00,22,13,3,3
2026-02-07 00:00:00+00:00,35,8,8,3
2026-02-08 00:00:00+00:00,10,6,1,1
2026-02-09 00:00:00+00:00,11,8,1,1
2026-02-10 00:00:00+00:00,11,8,13,3
2026-02-11 00:00:00+00:00,12,10,0,0
2026-02-12 00:00:00+00:00,3,3,5,2
2026-02-13 00:00:00+00:00,27,10,20,5
2026-02-14 00:00:00+00:00,2,1,15,2
2026-02-15 00:00:00+00:00,3,3,1,1
2026-02-16 00:00:00+00:00,156,30,16,2
2026-02-17 00:00:00+00:00,2,2,6,2
2026-02-18 00:00:00+00:00,25,11,33,5
