url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/main/examples/todo,16,12
/varabyte/kobweb-templates,15,8
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d,13,10
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples,12,9
/varabyte/kobweb-templates/tree/main,11,6
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples/chat,10,6
/varabyte/kobweb-templates/tree/main/examples,9,7
/varabyte/kobweb-templates/blob/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples/chat/gradle/libs.versions.toml,6,4
/varabyte/kobweb-templates/tree/902cd956d6b76c62e8a00cccf7bd41f8e0d71ebf,6,4
/varabyte/kobweb-templates/tree/main/examples/todo/site/src,6,4
