url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/main/examples,25,5
/varabyte/kobweb-templates/tree/main/app,19,6
/varabyte/kobweb-templates/tree/7e42634cd72559fe737b53ba0bb76f9ee12691ab,15,9
/varabyte/kobweb-templates/tree/7e42634cd72559fe737b53ba0bb76f9ee12691ab/app,14,5
/varabyte/kobweb-templates,13,10
/varabyte/kobweb-templates/tree/7e42634cd72559fe737b53ba0bb76f9ee12691ab/examples,12,5
/varabyte/kobweb-templates/tree/main/examples/chat,8,4
/varabyte/kobweb-templates/tree/main/app/default,8,3
/varabyte/kobweb-templates/tree/7e42634cd72559fe737b53ba0bb76f9ee12691ab/examples/chatgpt/site,7,1
/varabyte/kobweb-templates/tree/7e42634cd72559fe737b53ba0bb76f9ee12691ab/examples/chatgpt/site/src/commonMain/kotlin/chatgpt,7,1
