time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-30 00:00:00+00:00,13,8,27,6
2025-10-31 00:00:00+00:00,14,5,42,6
2025-11-01 00:00:00+00:00,7,4,12,4
2025-11-02 00:00:00+00:00,20,9,190,6
2025-11-03 00:00:00+00:00,18,11,22,3
2025-11-04 00:00:00+00:00,10,6,16,2
2025-11-05 00:00:00+00:00,9,7,56,4
2025-11-06 00:00:00+00:00,6,5,62,4
2025-11-07 00:00:00+00:00,2,2,2,2
2025-11-08 00:00:00+00:00,4,4,15,4
2025-11-09 00:00:00+00:00,6,6,37,3
2025-11-10 00:00:00+00:00,8,6,14,6
2025-11-11 00:00:00+00:00,10,8,40,7
2025-11-12 00:00:00+00:00,2,2,25,7
