time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-03 00:00:00+00:00,10.0,8.0,3.0,1.0
2024-06-04 00:00:00+00:00,9.0,9.0,29.0,1.0
2024-06-05 00:00:00+00:00,27.0,13.0,29.0,2.0
2024-06-06 00:00:00+00:00,21.0,13.0,2.0,2.0
2024-06-07 00:00:00+00:00,8.0,5.0,,
2024-06-08 00:00:00+00:00,19.0,11.0,,
2024-06-09 00:00:00+00:00,8.0,7.0,16.0,2.0
2024-06-10 00:00:00+00:00,11.0,9.0,45.0,4.0
2024-06-11 00:00:00+00:00,17.0,10.0,1.0,1.0
2024-06-12 00:00:00+00:00,14.0,5.0,20.0,2.0
2024-06-13 00:00:00+00:00,9.0,6.0,13.0,1.0
2024-06-14 00:00:00+00:00,5.0,4.0,118.0,6.0
2024-06-15 00:00:00+00:00,6.0,4.0,,
2024-06-16 00:00:00+00:00,,,1.0,1.0
