time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-06 00:00:00+00:00,1.0,1.0,4.0,1.0
2025-08-07 00:00:00+00:00,20.0,12.0,25.0,2.0
2025-08-08 00:00:00+00:00,15.0,5.0,5.0,1.0
2025-08-09 00:00:00+00:00,12.0,6.0,9.0,1.0
2025-08-10 00:00:00+00:00,16.0,11.0,33.0,3.0
2025-08-11 00:00:00+00:00,17.0,11.0,1.0,1.0
2025-08-12 00:00:00+00:00,10.0,7.0,1.0,1.0
2025-08-13 00:00:00+00:00,15.0,9.0,,
2025-08-14 00:00:00+00:00,,,3.0,1.0
2025-08-15 00:00:00+00:00,,,63.0,4.0
2025-08-16 00:00:00+00:00,,,33.0,2.0
2025-08-17 00:00:00+00:00,,,8.0,3.0
2025-08-18 00:00:00+00:00,,,8.0,2.0
2025-08-19 00:00:00+00:00,,,15.0,4.0
