time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-03 00:00:00+00:00,6,5,13,2
2024-08-04 00:00:00+00:00,6,3,88,1
2024-08-05 00:00:00+00:00,9,8,42,3
2024-08-06 00:00:00+00:00,10,6,8,1
2024-08-07 00:00:00+00:00,3,3,65,2
2024-08-08 00:00:00+00:00,8,4,35,1
2024-08-09 00:00:00+00:00,4,3,29,2
2024-08-10 00:00:00+00:00,3,2,27,3
2024-08-11 00:00:00+00:00,1,1,17,1
2024-08-12 00:00:00+00:00,6,5,29,3
2024-08-13 00:00:00+00:00,4,4,65,3
2024-08-14 00:00:00+00:00,7,6,97,3
2024-08-15 00:00:00+00:00,7,5,32,2
2024-08-16 00:00:00+00:00,10,6,8,1
