time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-25 00:00:00+00:00,11,9,5.0,2.0
2025-04-26 00:00:00+00:00,6,2,,
2025-04-27 00:00:00+00:00,13,7,2.0,1.0
2025-04-28 00:00:00+00:00,18,10,12.0,5.0
2025-04-29 00:00:00+00:00,8,5,4.0,1.0
2025-04-30 00:00:00+00:00,16,8,4.0,2.0
2025-05-01 00:00:00+00:00,21,12,19.0,3.0
2025-05-02 00:00:00+00:00,9,6,1.0,1.0
2025-05-03 00:00:00+00:00,15,5,14.0,2.0
2025-05-04 00:00:00+00:00,19,11,17.0,2.0
2025-05-05 00:00:00+00:00,5,4,8.0,2.0
2025-05-06 00:00:00+00:00,8,5,54.0,5.0
2025-05-07 00:00:00+00:00,8,7,1.0,1.0
2025-05-08 00:00:00+00:00,11,9,10.0,2.0
