url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053,48,18
/varabyte/kobweb-templates/tree/main/examples,30,9
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/examples,30,7
/varabyte/kobweb-templates/tree/main/app/empty,17,3
/varabyte/kobweb-templates,15,11
/varabyte/kobweb-templates/tree/main/app,14,5
/varabyte/kobweb-templates/tree/main/examples/chatgpt,10,4
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/examples/todo,8,3
/varabyte/kobweb-templates/blob/e3a220498e660e0c124d81a3370e30d8b2d10053/app/default/site/src/site/pages/Index.kt.ftl,8,2
/varabyte/kobweb-templates/tree/main/examples/imageprocessor,8,2
