time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-01 00:00:00+00:00,8,7,1,1
2026-06-02 00:00:00+00:00,7,6,20,3
2026-06-03 00:00:00+00:00,12,11,2,2
2026-06-04 00:00:00+00:00,9,7,1,1
2026-06-05 00:00:00+00:00,2,2,1,1
2026-06-06 00:00:00+00:00,9,8,12,1
2026-06-07 00:00:00+00:00,8,8,0,0
2026-06-08 00:00:00+00:00,6,4,12,3
2026-06-09 00:00:00+00:00,9,7,6,1
2026-06-10 00:00:00+00:00,6,5,4,3
2026-06-11 00:00:00+00:00,13,10,2,1
2026-06-12 00:00:00+00:00,10,4,20,2
2026-06-13 00:00:00+00:00,9,9,23,5
2026-06-14 00:00:00+00:00,9,7,9,6
