time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-30 00:00:00+00:00,26,16,90.0,3.0
2024-05-01 00:00:00+00:00,13,7,59.0,5.0
2024-05-02 00:00:00+00:00,11,7,27.0,6.0
2024-05-03 00:00:00+00:00,11,4,1.0,1.0
2024-05-04 00:00:00+00:00,7,6,3.0,1.0
2024-05-05 00:00:00+00:00,12,9,60.0,3.0
2024-05-06 00:00:00+00:00,21,15,,
2024-05-07 00:00:00+00:00,24,10,39.0,3.0
2024-05-08 00:00:00+00:00,19,12,28.0,2.0
2024-05-09 00:00:00+00:00,7,7,56.0,4.0
2024-05-10 00:00:00+00:00,14,9,20.0,4.0
2024-05-11 00:00:00+00:00,17,12,18.0,2.0
2024-05-12 00:00:00+00:00,3,2,111.0,3.0
2024-05-13 00:00:00+00:00,16,12,22.0,4.0
