time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,,,18,2
2025-07-22 00:00:00+00:00,14.0,10.0,27,3
2025-07-23 00:00:00+00:00,21.0,9.0,14,2
2025-07-24 00:00:00+00:00,16.0,9.0,9,2
2025-07-25 00:00:00+00:00,10.0,6.0,73,3
2025-07-26 00:00:00+00:00,13.0,5.0,1,1
2025-07-27 00:00:00+00:00,18.0,2.0,96,3
2025-07-28 00:00:00+00:00,7.0,6.0,41,4
2025-07-29 00:00:00+00:00,24.0,10.0,16,5
2025-07-30 00:00:00+00:00,32.0,14.0,63,3
2025-07-31 00:00:00+00:00,14.0,8.0,36,4
2025-08-01 00:00:00+00:00,2.0,2.0,11,2
2025-08-02 00:00:00+00:00,10.0,9.0,35,3
2025-08-03 00:00:00+00:00,7.0,4.0,15,2
