url_path,views_total,views_unique
/varabyte/kobweb-templates,9,8
/varabyte/kobweb-templates/tree/main/examples/todo,6,5
/varabyte/kobweb-templates/tree/6c0767f292e621ce690469b6f0cad9c62e6325de,5,4
/varabyte/kobweb-templates/tree/6c0767f292e621ce690469b6f0cad9c62e6325de/app,5,2
/varabyte/kobweb-templates/tree/main/examples,3,3
/varabyte/kobweb-templates/actions,2,2
/varabyte/kobweb-templates/blob/6c0767f292e621ce690469b6f0cad9c62e6325de/README.md,2,2
/varabyte/kobweb-templates/blob/main/README.md,2,2
/varabyte/kobweb-templates/branches,2,2
/varabyte/kobweb-templates/network/members,2,2
