time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-07 00:00:00+00:00,24,10,39.0,3.0
2024-05-08 00:00:00+00:00,19,12,28.0,2.0
2024-05-09 00:00:00+00:00,7,7,56.0,4.0
2024-05-10 00:00:00+00:00,14,9,20.0,4.0
2024-05-11 00:00:00+00:00,17,12,18.0,2.0
2024-05-12 00:00:00+00:00,3,2,111.0,3.0
2024-05-13 00:00:00+00:00,17,13,22.0,4.0
2024-05-14 00:00:00+00:00,25,7,152.0,3.0
2024-05-15 00:00:00+00:00,7,7,,
2024-05-16 00:00:00+00:00,20,9,56.0,2.0
2024-05-17 00:00:00+00:00,16,9,23.0,2.0
2024-05-18 00:00:00+00:00,16,9,1.0,1.0
2024-05-19 00:00:00+00:00,13,8,,
2024-05-20 00:00:00+00:00,32,17,18.0,1.0
