time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-07 00:00:00+00:00,1,1,2,2
2026-05-08 00:00:00+00:00,6,6,26,1
2026-05-09 00:00:00+00:00,10,8,6,2
2026-05-10 00:00:00+00:00,10,5,1,1
2026-05-11 00:00:00+00:00,27,17,11,2
2026-05-12 00:00:00+00:00,15,8,16,3
2026-05-13 00:00:00+00:00,11,5,0,0
2026-05-14 00:00:00+00:00,4,2,0,0
2026-05-15 00:00:00+00:00,14,7,0,0
2026-05-16 00:00:00+00:00,13,3,2,2
2026-05-17 00:00:00+00:00,6,5,14,4
2026-05-18 00:00:00+00:00,7,7,2,1
2026-05-19 00:00:00+00:00,2,2,1,1
2026-05-20 00:00:00+00:00,3,3,0,0
