time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-16 00:00:00+00:00,15,9,17.0,1.0
2025-11-17 00:00:00+00:00,9,6,26.0,5.0
2025-11-18 00:00:00+00:00,20,6,9.0,4.0
2025-11-19 00:00:00+00:00,6,5,5.0,2.0
2025-11-20 00:00:00+00:00,9,9,34.0,4.0
2025-11-21 00:00:00+00:00,5,5,6.0,3.0
2025-11-22 00:00:00+00:00,16,9,34.0,3.0
2025-11-23 00:00:00+00:00,10,6,13.0,2.0
2025-11-24 00:00:00+00:00,5,4,11.0,2.0
2025-11-25 00:00:00+00:00,5,3,6.0,1.0
2025-11-26 00:00:00+00:00,12,9,12.0,4.0
2025-11-27 00:00:00+00:00,9,7,26.0,5.0
2025-11-28 00:00:00+00:00,11,6,,
2025-11-29 00:00:00+00:00,4,2,,
