time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,17.0,11.0,1.0,1.0
2025-08-12 00:00:00+00:00,10.0,7.0,1.0,1.0
2025-08-13 00:00:00+00:00,15.0,9.0,,
2025-08-14 00:00:00+00:00,,,3.0,1.0
2025-08-15 00:00:00+00:00,9.0,5.0,63.0,4.0
2025-08-16 00:00:00+00:00,6.0,5.0,33.0,2.0
2025-08-17 00:00:00+00:00,2.0,2.0,8.0,3.0
2025-08-18 00:00:00+00:00,16.0,6.0,8.0,2.0
2025-08-19 00:00:00+00:00,21.0,6.0,15.0,4.0
2025-08-20 00:00:00+00:00,16.0,10.0,1.0,1.0
2025-08-21 00:00:00+00:00,39.0,27.0,19.0,6.0
2025-08-22 00:00:00+00:00,35.0,24.0,40.0,7.0
2025-08-23 00:00:00+00:00,26.0,14.0,42.0,4.0
2025-08-24 00:00:00+00:00,33.0,17.0,62.0,5.0
