time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,4,3,,
2024-08-21 00:00:00+00:00,4,3,2.0,1.0
2024-08-22 00:00:00+00:00,6,6,56.0,4.0
2024-08-23 00:00:00+00:00,4,3,25.0,3.0
2024-08-24 00:00:00+00:00,7,4,15.0,3.0
2024-08-25 00:00:00+00:00,3,3,9.0,2.0
2024-08-26 00:00:00+00:00,3,3,135.0,5.0
2024-08-27 00:00:00+00:00,9,8,71.0,3.0
2024-08-28 00:00:00+00:00,1,1,41.0,2.0
2024-08-29 00:00:00+00:00,4,4,34.0,3.0
2024-08-30 00:00:00+00:00,9,8,42.0,3.0
2024-08-31 00:00:00+00:00,11,8,1.0,1.0
2024-09-01 00:00:00+00:00,1,1,92.0,3.0
2024-09-02 00:00:00+00:00,11,8,60.0,4.0
