url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/examples,52,15
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053,26,18
/varabyte/kobweb-templates/tree/main/app/empty,22,4
/varabyte/kobweb-templates/tree/main/examples,18,5
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/examples/todo,16,7
/varabyte/kobweb-templates,15,8
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/app,15,5
/varabyte/kobweb-templates/tree/main/app,14,5
/varabyte/kobweb-templates/blob/e3a220498e660e0c124d81a3370e30d8b2d10053/app/default/site/src/site/pages/Index.kt.ftl,12,3
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/app/default,11,4
