time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-03 00:00:00+00:00,6,6,,
2025-01-04 00:00:00+00:00,6,5,,
2025-01-05 00:00:00+00:00,4,3,18.0,2.0
2025-01-06 00:00:00+00:00,5,4,2.0,1.0
2025-01-07 00:00:00+00:00,1,1,20.0,1.0
2025-01-08 00:00:00+00:00,3,2,13.0,1.0
2025-01-09 00:00:00+00:00,16,10,1.0,1.0
2025-01-10 00:00:00+00:00,8,6,20.0,3.0
2025-01-11 00:00:00+00:00,4,4,32.0,4.0
2025-01-12 00:00:00+00:00,9,6,102.0,5.0
2025-01-13 00:00:00+00:00,4,4,,
2025-01-14 00:00:00+00:00,3,3,13.0,2.0
2025-01-15 00:00:00+00:00,4,4,13.0,4.0
2025-01-16 00:00:00+00:00,2,1,58.0,5.0
