time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,11,9,2.0,1.0
2025-04-01 00:00:00+00:00,41,17,43.0,1.0
2025-04-02 00:00:00+00:00,13,9,19.0,3.0
2025-04-03 00:00:00+00:00,25,16,59.0,3.0
2025-04-04 00:00:00+00:00,10,8,20.0,1.0
2025-04-05 00:00:00+00:00,16,10,,
2025-04-06 00:00:00+00:00,10,9,,
2025-04-07 00:00:00+00:00,29,10,2.0,1.0
2025-04-08 00:00:00+00:00,21,13,79.0,4.0
2025-04-09 00:00:00+00:00,9,7,25.0,3.0
2025-04-10 00:00:00+00:00,19,13,70.0,5.0
2025-04-11 00:00:00+00:00,19,13,26.0,2.0
2025-04-12 00:00:00+00:00,10,9,,
2025-04-13 00:00:00+00:00,28,10,67.0,2.0
