url_path,views_total,views_unique
/varabyte/kobweb-templates,14,9
/varabyte/kobweb-templates/tree/ee1047ef7c9c2268a3406a1d3d443918c8e61012,12,9
/varabyte/kobweb-templates/tree/main/app,9,5
/varabyte/kobweb-templates/tree/main/app/default,8,4
/varabyte/kobweb-templates/tree/main/app/default/site,8,4
/varabyte/kobweb-templates/tree/ee1047ef7c9c2268a3406a1d3d443918c8e61012/examples,7,6
/varabyte/kobweb-templates/tree/main/examples,7,6
/varabyte/kobweb-templates/blob/main/app/default/site/src/site/pages/Index.kt.ftl,7,1
/varabyte/kobweb-templates/tree/ee1047ef7c9c2268a3406a1d3d443918c8e61012/app,6,6
/varabyte/kobweb-templates/tree/main/app/default/site/src/site,6,3
