time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-17 00:00:00+00:00,14,7,21,1
2026-08-18 00:00:00+00:00,6,6,38,2
2026-08-19 00:00:00+00:00,4,4,3,2
2026-08-20 00:00:00+00:00,19,8,7,1
2026-08-21 00:00:00+00:00,299,2,0,0
2026-08-22 00:00:00+00:00,5,3,0,0
2026-08-23 00:00:00+00:00,7,6,29,1
2026-08-24 00:00:00+00:00,5,5,8,3
2026-08-25 00:00:00+00:00,11,10,0,0
2026-08-26 00:00:00+00:00,7,4,0,0
2026-08-27 00:00:00+00:00,4,1,0,0
2026-08-28 00:00:00+00:00,2,2,6,2
2026-08-29 00:00:00+00:00,4,3,60,5
2026-08-30 00:00:00+00:00,3,2,3,1
