time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-13 00:00:00+00:00,29,10,67.0,2.0
2025-04-14 00:00:00+00:00,17,14,4.0,1.0
2025-04-15 00:00:00+00:00,7,7,17.0,3.0
2025-04-16 00:00:00+00:00,6,5,14.0,3.0
2025-04-17 00:00:00+00:00,12,8,,
2025-04-18 00:00:00+00:00,18,9,55.0,3.0
2025-04-19 00:00:00+00:00,19,11,5.0,2.0
2025-04-20 00:00:00+00:00,12,8,6.0,2.0
2025-04-21 00:00:00+00:00,19,14,13.0,4.0
2025-04-22 00:00:00+00:00,34,15,4.0,2.0
2025-04-23 00:00:00+00:00,23,11,13.0,5.0
2025-04-24 00:00:00+00:00,7,6,17.0,5.0
2025-04-25 00:00:00+00:00,11,9,5.0,2.0
2025-04-26 00:00:00+00:00,6,2,,
