url_path,views_total,views_unique
/varabyte/kobweb-templates,22,20
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1,15,10
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1/examples/chat,14,5
/varabyte/kobweb-templates/tree/main/examples,13,11
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1/examples,11,6
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1/examples/chat/site,8,3
/varabyte/kobweb-templates/tree/main/examples/todo,6,5
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1/examples/todo,6,3
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1/examples/chat/auth,6,2
/varabyte/kobweb-templates/tree/e31febcfecbfd1244c8d658970713f1bcf8424e1/examples/todo/site,6,2
