time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-18 00:00:00+00:00,25,10,,
2024-06-19 00:00:00+00:00,26,11,46.0,3.0
2024-06-20 00:00:00+00:00,25,12,112.0,7.0
2024-06-21 00:00:00+00:00,11,8,36.0,1.0
2024-06-22 00:00:00+00:00,14,7,1.0,1.0
2024-06-23 00:00:00+00:00,5,4,6.0,1.0
2024-06-24 00:00:00+00:00,7,5,60.0,3.0
2024-06-25 00:00:00+00:00,2,1,37.0,3.0
2024-06-26 00:00:00+00:00,10,6,22.0,2.0
2024-06-27 00:00:00+00:00,1,1,41.0,4.0
2024-06-28 00:00:00+00:00,7,7,55.0,2.0
2024-06-29 00:00:00+00:00,6,5,261.0,4.0
2024-06-30 00:00:00+00:00,4,4,143.0,6.0
2024-07-01 00:00:00+00:00,8,8,28.0,2.0
