time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-12 00:00:00+00:00,16,12,5.0,2.0
2024-04-13 00:00:00+00:00,10,7,41.0,5.0
2024-04-14 00:00:00+00:00,3,3,,
2024-04-15 00:00:00+00:00,11,7,200.0,5.0
2024-04-16 00:00:00+00:00,14,11,125.0,3.0
2024-04-17 00:00:00+00:00,18,10,157.0,3.0
2024-04-18 00:00:00+00:00,20,12,33.0,2.0
2024-04-19 00:00:00+00:00,13,8,15.0,3.0
2024-04-20 00:00:00+00:00,10,6,28.0,3.0
2024-04-21 00:00:00+00:00,10,6,4.0,2.0
2024-04-22 00:00:00+00:00,10,9,2.0,1.0
2024-04-23 00:00:00+00:00,3,3,9.0,2.0
2024-04-24 00:00:00+00:00,17,14,4.0,1.0
2024-04-25 00:00:00+00:00,10,6,39.0,2.0
