url_path,views_total,views_unique
/varabyte/kobweb-templates,15,9
/varabyte/kobweb-templates/tree/1d6d41fda724d6c451a1a63c5b0c4012f702ef4f,12,11
/varabyte/kobweb-templates/tree/main/examples,10,7
/varabyte/kobweb-templates/tree/1d6d41fda724d6c451a1a63c5b0c4012f702ef4f/examples,9,9
/varabyte/kobweb-templates/tree/main/examples/chat,6,4
/varabyte/kobweb-templates/tree/1d6d41fda724d6c451a1a63c5b0c4012f702ef4f/examples/todo,5,4
/varabyte/kobweb-templates/tree/1d6d41fda724d6c451a1a63c5b0c4012f702ef4f/app,4,4
/varabyte/kobweb-templates/tree/main/library,4,4
/varabyte/kobweb-templates/tree/1d6d41fda724d6c451a1a63c5b0c4012f702ef4f/examples/todo/site,4,3
/varabyte/kobweb-templates/blob/1d6d41fda724d6c451a1a63c5b0c4012f702ef4f/examples/jb/counter/site/src/jsMain/kotlin/counter/pages/Index.kt,3,3
