url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/main/examples/todo,12,12
/varabyte/kobweb-templates,7,6
/varabyte/kobweb-templates/tree/6c0767f292e621ce690469b6f0cad9c62e6325de,5,5
/varabyte/kobweb-templates/tree/main/examples,5,5
/varabyte/kobweb-templates/tree/main/app,4,4
/varabyte/kobweb-templates/blob/main/examples/todo/site/src/jsMain/kotlin/todo/AppEntry.kt,3,3
/varabyte/kobweb-templates/tree/6c0767f292e621ce690469b6f0cad9c62e6325de/examples,3,3
/varabyte/kobweb-templates/tree/main/examples/todo/site,3,3
/varabyte/kobweb-templates/actions,2,2
/varabyte/kobweb-templates/blob/6c0767f292e621ce690469b6f0cad9c62e6325de/README.md,2,2
