time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-21 00:00:00+00:00,8,7,46.0,2.0
2025-03-22 00:00:00+00:00,12,11,17.0,1.0
2025-03-23 00:00:00+00:00,12,8,,
2025-03-24 00:00:00+00:00,22,11,34.0,3.0
2025-03-25 00:00:00+00:00,8,5,26.0,2.0
2025-03-26 00:00:00+00:00,16,8,1.0,1.0
2025-03-27 00:00:00+00:00,16,9,2.0,1.0
2025-03-28 00:00:00+00:00,20,13,3.0,1.0
2025-03-29 00:00:00+00:00,25,9,46.0,2.0
2025-03-30 00:00:00+00:00,9,5,7.0,2.0
2025-03-31 00:00:00+00:00,11,9,2.0,1.0
2025-04-01 00:00:00+00:00,41,17,43.0,1.0
2025-04-02 00:00:00+00:00,13,9,19.0,3.0
2025-04-03 00:00:00+00:00,24,15,59.0,3.0
