time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-22 00:00:00+00:00,10,9,2,1
2024-04-23 00:00:00+00:00,3,3,9,2
2024-04-24 00:00:00+00:00,17,14,4,1
2024-04-25 00:00:00+00:00,11,7,39,2
2024-04-26 00:00:00+00:00,14,12,58,5
2024-04-27 00:00:00+00:00,20,12,44,3
2024-04-28 00:00:00+00:00,11,6,147,3
2024-04-29 00:00:00+00:00,19,10,154,5
2024-04-30 00:00:00+00:00,26,16,90,3
2024-05-01 00:00:00+00:00,13,7,59,5
2024-05-02 00:00:00+00:00,11,7,27,6
2024-05-03 00:00:00+00:00,11,4,1,1
2024-05-04 00:00:00+00:00,7,6,3,1
2024-05-05 00:00:00+00:00,12,9,60,3
