url_path,views_total,views_unique
/varabyte/truthish/actions/workflows/gradle-test-all.yml,60,1
/varabyte/truthish,57,15
/varabyte/truthish/actions,25,2
/varabyte/truthish/actions/workflows/publish.yml,22,1
/varabyte/truthish/issues/7,14,2
/varabyte/truthish/issues,14,1
/varabyte/truthish/tree/1.0.2,12,1
/varabyte/truthish/actions/workflows/coverage-badge.yml,8,1
/varabyte/truthish/releases/tag/v1.0.2,7,3
/varabyte/truthish/actions/runs/12002030545,4,1
