url_path,views_total,views_unique
/varabyte/truthish,9,8
/varabyte/truthish/blob/main/LICENSE,4,4
/varabyte/truthish/commits/main,4,2
/varabyte/truthish/pulls,3,3
/varabyte/truthish/activity,2,2
/varabyte/truthish/blob/main/.gitignore,2,2
/varabyte/truthish/blob/main/build.gradle.kts,2,2
/varabyte/truthish/branches,2,2
/varabyte/truthish/forks,2,2
/varabyte/truthish/graphs/contributors,2,2
