url_path,views_total,views_unique
/varabyte/truthish,18,7
/varabyte/truthish/pull/12,13,1
/varabyte/truthish/pulls,5,1
/varabyte/truthish/blob/main/build.gradle.kts,3,1
/varabyte/truthish/tree/main/gradle/wrapper,3,1
/varabyte/truthish/releases/tag/v1.0.3,2,2
/varabyte/truthish/tree/main/src/commonTest/kotlin/com/varabyte/truthish,2,1
/varabyte/truthish/blob/main/gradle/wrapper/gradle-wrapper.properties,1,1
/varabyte/truthish/compare/main...Goooler:remove-manifest,1,1
/varabyte/truthish/fork,1,1
