url_path,views_total,views_unique
/varabyte/kobweb,359,199
/varabyte/kobweb/issues,63,18
/varabyte/kobweb/pulls,26,9
/varabyte/kobweb/milestone/1,23,8
/varabyte/kobweb/releases,13,7
/varabyte/kobweb/actions/workflows/publish.yml,13,5
/varabyte/kobweb/blob/main/README.md,13,1
/varabyte/kobweb/releases/tag/v0.23.3,11,9
/varabyte/kobweb/tree/dev,11,8
/varabyte/kobweb/tags,11,4
