url_path,views_total,views_unique
/varabyte/kobweb,1013,414
/varabyte/kobweb/issues,100,37
/varabyte/kobweb/blob/main/docs/css-style.md,85,15
/varabyte/kobweb/blob/feature/cssrule/docs/css-style.md,76,2
/varabyte/kobweb/pulls,65,22
/varabyte/kobweb/tree/main/frontend,62,15
/varabyte/kobweb/actions/workflows/publish.yml,58,1
/varabyte/kobweb/blob/main/README.md,44,12
/varabyte/kobweb/pull/536,38,4
/varabyte/kobweb/releases,33,16
