time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-03 00:00:00+00:00,19.0,8.0,188,39
2025-01-04 00:00:00+00:00,12.0,6.0,112,27
2025-01-05 00:00:00+00:00,1.0,1.0,78,42
2025-01-06 00:00:00+00:00,2.0,2.0,324,43
2025-01-07 00:00:00+00:00,2.0,2.0,73,32
2025-01-08 00:00:00+00:00,1.0,1.0,119,39
2025-01-09 00:00:00+00:00,16.0,8.0,136,46
2025-01-10 00:00:00+00:00,5.0,3.0,362,69
2025-01-11 00:00:00+00:00,4.0,4.0,121,48
2025-01-12 00:00:00+00:00,1.0,1.0,244,48
2025-01-13 00:00:00+00:00,,,104,42
2025-01-14 00:00:00+00:00,2.0,2.0,119,47
2025-01-15 00:00:00+00:00,5.0,3.0,173,60
2025-01-16 00:00:00+00:00,5.0,2.0,173,62
