url_path,views_total,views_unique
/varabyte/kobweb,612,322
/varabyte/kobweb/issues,51,23
/varabyte/kobweb/releases,27,20
/varabyte/kobweb/tags,27,3
/varabyte/kobweb/discussions/704,25,12
/varabyte/kobweb/pulls,20,7
/varabyte/kobweb/releases/tag/v0.22.0,17,13
/varabyte/kobweb/issues/705,14,5
/varabyte/kobweb/pull/700,14,5
/varabyte/kobweb/blob/main/ARCHITECTURE.md,11,7
