time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-09 00:00:00+00:00,6.0,3.0,154,51
2024-07-10 00:00:00+00:00,,,118,50
2024-07-11 00:00:00+00:00,1.0,1.0,181,62
2024-07-12 00:00:00+00:00,4.0,4.0,231,48
2024-07-13 00:00:00+00:00,,,128,33
2024-07-14 00:00:00+00:00,2.0,1.0,149,45
2024-07-15 00:00:00+00:00,1.0,1.0,250,57
2024-07-16 00:00:00+00:00,,,173,56
2024-07-17 00:00:00+00:00,6.0,4.0,204,46
2024-07-18 00:00:00+00:00,5.0,2.0,209,44
2024-07-19 00:00:00+00:00,,,161,42
2024-07-20 00:00:00+00:00,4.0,2.0,119,30
2024-07-21 00:00:00+00:00,3.0,1.0,209,38
2024-07-22 00:00:00+00:00,1.0,1.0,229,54
