time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-07 00:00:00+00:00,8,4,103,23
2025-12-08 00:00:00+00:00,9,4,110,27
2025-12-09 00:00:00+00:00,13,6,41,22
2025-12-10 00:00:00+00:00,8,6,64,23
2025-12-11 00:00:00+00:00,6,4,62,46
2025-12-12 00:00:00+00:00,6,4,45,24
2025-12-13 00:00:00+00:00,4,2,45,25
2025-12-14 00:00:00+00:00,5,3,70,23
2025-12-15 00:00:00+00:00,5,3,50,23
2025-12-16 00:00:00+00:00,11,6,51,20
2025-12-17 00:00:00+00:00,12,3,68,43
2025-12-18 00:00:00+00:00,6,4,44,21
2025-12-19 00:00:00+00:00,5,3,55,25
2025-12-20 00:00:00+00:00,8,5,92,28
