referrer,views_total,views_unique
kobweb.varabyte.com,200,68
Google,191,60
klibs.io,20,4
github.com,15,14
bitspittle.dev,12,11
Bing,10,2
DuckDuckGo,4,1
chat.mistral.ai,4,1
chatgpt.com,3,1
sourceforge.net,3,1
