referrer,views_total,views_unique
Google,103,51
kobweb.varabyte.com,90,48
github.com,76,42
search.brave.com,20,2
sourceforge.net,4,1
Bing,2,2
DuckDuckGo,2,2
claude.ai,2,1
go.bsky.app,2,1
bitspittle.dev,1,1
