time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-06 00:00:00+00:00,,,83,36
2024-12-07 00:00:00+00:00,1.0,1.0,83,29
2024-12-08 00:00:00+00:00,,,109,41
2024-12-09 00:00:00+00:00,3.0,3.0,148,52
2024-12-10 00:00:00+00:00,,,146,45
2024-12-11 00:00:00+00:00,1.0,1.0,175,35
2024-12-12 00:00:00+00:00,4.0,2.0,79,29
2024-12-13 00:00:00+00:00,7.0,6.0,465,37
2024-12-14 00:00:00+00:00,3.0,3.0,146,40
2024-12-15 00:00:00+00:00,14.0,4.0,217,52
2024-12-16 00:00:00+00:00,9.0,7.0,215,51
2024-12-17 00:00:00+00:00,10.0,5.0,121,51
2024-12-18 00:00:00+00:00,4.0,3.0,107,41
2024-12-19 00:00:00+00:00,7.0,5.0,142,39
