url_path,views_total,views_unique
/varabyte/kobweb,925,410
/varabyte/kobweb/issues,92,34
/varabyte/kobweb/tree/main/frontend,57,16
/varabyte/kobweb/tree/main/docs,39,14
/varabyte/kobweb/blob/main/COMPATIBILITY.md,38,12
/varabyte/kobweb/blob/main/docs/css-style.md,32,13
/varabyte/kobweb/tree/main/backend,31,10
/varabyte/kobweb/tree/main/frontend/kobweb-core/src/jsMain/kotlin/com/varabyte/kobweb/core,28,2
/varabyte/kobweb/blob/main/README.md,26,9
/varabyte/kobweb/tree/main/frontend/kobweb-core/src/jsMain/kotlin/com/varabyte/kobweb/core/init,23,2
