time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-25 00:00:00+00:00,9,6,82,21
2025-10-26 00:00:00+00:00,8,4,22,18
2025-10-27 00:00:00+00:00,12,9,43,32
2025-10-28 00:00:00+00:00,15,11,60,28
2025-10-29 00:00:00+00:00,5,2,44,32
2025-10-30 00:00:00+00:00,15,10,73,42
2025-10-31 00:00:00+00:00,13,7,50,33
2025-11-01 00:00:00+00:00,5,3,46,29
2025-11-02 00:00:00+00:00,5,3,43,17
2025-11-03 00:00:00+00:00,12,9,52,33
2025-11-04 00:00:00+00:00,10,8,48,22
2025-11-05 00:00:00+00:00,16,9,92,44
2025-11-06 00:00:00+00:00,10,6,174,34
2025-11-07 00:00:00+00:00,13,8,78,18
