time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-01 00:00:00+00:00,11,8,50,20
2026-05-02 00:00:00+00:00,7,3,43,26
2026-05-03 00:00:00+00:00,15,7,36,28
2026-05-04 00:00:00+00:00,16,13,23,11
2026-05-05 00:00:00+00:00,14,6,25,12
2026-05-06 00:00:00+00:00,8,5,22,18
2026-05-07 00:00:00+00:00,13,4,15,11
2026-05-08 00:00:00+00:00,14,10,50,23
2026-05-09 00:00:00+00:00,17,12,41,16
2026-05-10 00:00:00+00:00,9,4,20,13
2026-05-11 00:00:00+00:00,26,6,30,21
2026-05-12 00:00:00+00:00,15,9,27,13
2026-05-13 00:00:00+00:00,41,13,26,12
2026-05-14 00:00:00+00:00,25,15,61,22
