url_path,views_total,views_unique
/varabyte/kobweb,984,414
/varabyte/kobweb/issues,72,27
/varabyte/kobweb/blob/main/README.md,33,14
/varabyte/kobweb/releases/tag/v0.20.3,25,19
/varabyte/kobweb/releases,25,16
/varabyte/kobweb/tree/main/frontend,18,15
/varabyte/kobweb/blob/main/COMPATIBILITY.md,18,12
/varabyte/kobweb/discussions/659,15,5
/varabyte/kobweb/pulls,14,8
/varabyte/kobweb/discussions,13,5
