url_path,views_total,views_unique
/varabyte/kobweb,252,174
/varabyte/kobweb/blob/main/README.md,64,6
/varabyte/kobweb/releases/tag/v0.24.0,42,7
/varabyte/kobweb/releases/tag/v0.22.0,27,7
/varabyte/kobweb/issues,25,13
/varabyte/kobweb/pulls,19,4
/varabyte/kobweb/pull/782,9,4
/varabyte/kobweb/milestone/1,8,3
/varabyte/kobweb/discussions,7,2
/varabyte/kobweb/discussions/categories/q-a,6,1
