referrer,views_total,views_unique
kobweb.varabyte.com,129,70
Google,96,49
github.com,56,30
klibs.io,7,6
search.brave.com,7,4
Bing,6,4
blog.jetbrains.com,3,3
comsci.co.uk,3,3
chatgpt.com,2,2
mvnrepository.com,2,2
