referrer,views_total,views_unique
kobweb.varabyte.com,374,78
Google,328,106
yandex.ru,48,4
plugins.gradle.org,28,1
github.com,27,20
Bing,11,3
chatgpt.com,10,5
com.google.android.gm,10,3
search.brave.com,4,3
DuckDuckGo,3,3
