referrer,views_total,views_unique
kobweb.varabyte.com,197,67
Google,165,61
github.com,22,15
klibs.io,19,3
bitspittle.dev,12,11
Bing,10,2
DuckDuckGo,4,1
chat.mistral.ai,4,1
chatgpt.com,3,1
sourceforge.net,3,1
