time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-13 00:00:00+00:00,24,9,111,25
2026-04-14 00:00:00+00:00,127,9,36,15
2026-04-15 00:00:00+00:00,26,9,53,26
2026-04-16 00:00:00+00:00,17,10,38,23
2026-04-17 00:00:00+00:00,7,4,68,22
2026-04-18 00:00:00+00:00,13,8,84,23
2026-04-19 00:00:00+00:00,8,4,37,14
2026-04-20 00:00:00+00:00,22,14,37,20
2026-04-21 00:00:00+00:00,141,19,54,24
2026-04-22 00:00:00+00:00,76,30,39,23
2026-04-23 00:00:00+00:00,24,13,35,22
2026-04-24 00:00:00+00:00,43,15,53,22
2026-04-25 00:00:00+00:00,108,21,59,25
2026-04-26 00:00:00+00:00,14,7,24,21
