time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-02 00:00:00+00:00,12,7,48,23
2026-09-03 00:00:00+00:00,517,9,60,20
2026-09-04 00:00:00+00:00,16,9,53,15
2026-09-05 00:00:00+00:00,19,11,75,12
2026-09-06 00:00:00+00:00,18,12,97,22
2026-09-07 00:00:00+00:00,68,38,90,22
2026-09-08 00:00:00+00:00,22,15,46,26
2026-09-09 00:00:00+00:00,42,33,17,13
2026-09-10 00:00:00+00:00,8,7,45,21
2026-09-11 00:00:00+00:00,27,15,25,17
2026-09-12 00:00:00+00:00,21,16,65,23
2026-09-13 00:00:00+00:00,56,26,38,24
2026-09-14 00:00:00+00:00,53,31,33,24
2026-09-15 00:00:00+00:00,36,23,49,27
