url_path,views_total,views_unique
/varabyte/kobweb,599,323
/varabyte/kobweb/issues,66,21
/varabyte/kobweb/releases/tag/v0.22.0,38,22
/varabyte/kobweb/releases,28,19
/varabyte/kobweb/tree/main/frontend,21,16
/varabyte/kobweb/pulls,20,6
/varabyte/kobweb/pull/698,19,5
/varabyte/kobweb/commits/main,17,6
/varabyte/kobweb/pull/700,14,4
/varabyte/kobweb/graphs/contributors,11,8
