time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,87,10,42,28
2026-07-23 00:00:00+00:00,13,8,28,22
2026-07-24 00:00:00+00:00,63,34,26,18
2026-07-25 00:00:00+00:00,11,8,36,17
2026-07-26 00:00:00+00:00,164,7,34,19
2026-07-27 00:00:00+00:00,109,11,35,11
2026-07-28 00:00:00+00:00,19,6,11,8
2026-07-29 00:00:00+00:00,82,4,36,20
2026-07-30 00:00:00+00:00,45,26,57,22
2026-07-31 00:00:00+00:00,146,15,101,26
2026-08-01 00:00:00+00:00,44,18,44,20
2026-08-02 00:00:00+00:00,11,6,51,24
2026-08-03 00:00:00+00:00,36,18,74,39
2026-08-04 00:00:00+00:00,21,11,62,18
