time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-29 00:00:00+00:00,5,5,237,58
2024-08-30 00:00:00+00:00,12,8,178,38
2024-08-31 00:00:00+00:00,6,5,431,42
2024-09-01 00:00:00+00:00,5,4,211,48
2024-09-02 00:00:00+00:00,3,3,215,53
2024-09-03 00:00:00+00:00,11,4,165,43
2024-09-04 00:00:00+00:00,7,3,110,43
2024-09-05 00:00:00+00:00,6,3,261,41
2024-09-06 00:00:00+00:00,8,3,120,41
2024-09-07 00:00:00+00:00,9,8,154,40
2024-09-08 00:00:00+00:00,2,2,72,28
2024-09-09 00:00:00+00:00,5,4,163,52
2024-09-10 00:00:00+00:00,3,3,177,52
2024-09-11 00:00:00+00:00,2,2,189,44
