time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-06 00:00:00+00:00,8,6,37,27
2026-01-07 00:00:00+00:00,7,3,59,24
2026-01-08 00:00:00+00:00,7,3,35,22
2026-01-09 00:00:00+00:00,13,10,61,25
2026-01-10 00:00:00+00:00,9,7,134,29
2026-01-11 00:00:00+00:00,9,5,63,23
2026-01-12 00:00:00+00:00,6,5,47,23
2026-01-13 00:00:00+00:00,13,8,75,25
2026-01-14 00:00:00+00:00,10,7,38,24
2026-01-15 00:00:00+00:00,13,9,42,24
2026-01-16 00:00:00+00:00,18,12,58,23
2026-01-17 00:00:00+00:00,8,4,33,17
2026-01-18 00:00:00+00:00,9,5,57,18
2026-01-19 00:00:00+00:00,13,7,65,27
